"CLient_nbr"|"Client_name"|"Site_Id"|"Site_Type"|"Address"|"City"|"State"|"Zipcode"|"Region"|"Country_cd"|"Nbr_at_location"|"People_type"
"1"|"Teradata"|"office-27523"|"Employee"|"n/a"|"Apex"|"NC"|"27523"|"AMERICAS"|"USA"|"3"|"Office"
"1"|"Teradata"|"Virtual-98055"|"Employee"|"n/a"|"Renton"|"WA"|"98055"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-27529"|"Employee"|"n/a"|"Garner"|"NC"|"27529"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-92150"|"Employee"|"n/a"|"San Diego"|"CA"|"92150"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-30549"|"Employee"|"n/a"|"Jefferson"|"GA"|"30549"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-43235"|"Employee"|"n/a"|"Columbus"|"OH"|"43235"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-95128"|"Employee"|"n/a"|"San Jose"|"CA"|"95128"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-72704"|"Employee"|"n/a"|"Fayetteville"|"AR"|"72704"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-30071"|"Employee"|"n/a"|"Norcross"|"GA"|"30071"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-46256"|"Employee"|"n/a"|"Indianapolis"|"IN"|"46256"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-55372"|"Employee"|"n/a"|"Prior Lake"|"MN"|"55372"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-95131"|"Employee"|"n/a"|"San Jose"|"CA"|"95131"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-92129"|"Employee"|"n/a"|"San Diego"|"CA"|"92129"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-92648"|"Employee"|"n/a"|"Huntington Beach"|"CA"|"92648"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"office-94301"|"Employee"|"n/a"|"Palo Alto"|"CA"|"94301"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-99003"|"Employee"|"n/a"|"Chattaroy"|"WA"|"99003"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-85254"|"Employee"|"n/a"|"Scottsdale"|"AZ"|"85254"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-20105"|"Employee"|"n/a"|"Aldie"|"VA"|"20105"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-48346"|"Employee"|"n/a"|"Clarkston"|"MI"|"48346"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-43231"|"Employee"|"n/a"|"Columbus"|"OH"|"43231"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-60188"|"Employee"|"n/a"|"Carol Stream"|"IL"|"60188"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-85737"|"Employee"|"n/a"|"Tucson"|"AZ"|"85737"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-94043"|"Employee"|"n/a"|"Mountain View"|"CA"|"94043"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-30350"|"Employee"|"n/a"|"Atlanta"|"GA"|"30350"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"office-30040"|"Employee"|"n/a"|"Cumming"|"GA"|"30040"|"AMERICAS"|"USA"|"6"|"Office"
"1"|"Teradata"|"office-27571"|"Employee"|"n/a"|"Rolesville"|"NC"|"27571"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-28469"|"Employee"|"n/a"|"Ocean Isle Beach"|"NC"|"28469"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-65721"|"Employee"|"n/a"|"Ozark"|"MO"|"65721"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-72756"|"Employee"|"n/a"|"Rogers"|"AR"|"72756"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-60195"|"Employee"|"n/a"|"Schaumburg"|"IL"|"60195"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92139"|"Employee"|"n/a"|"San Diego"|"CA"|"92139"|"AMERICAS"|"USA"|"4"|"Office"
"1"|"Teradata"|"Virtual-75225"|"Employee"|"n/a"|"Dallas"|"TX"|"75225"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92108"|"Employee"|"n/a"|"San Diego"|"CA"|"92108"|"AMERICAS"|"USA"|"8"|"Office"
"1"|"Teradata"|"Virtual-29073"|"Employee"|"n/a"|"Lexington"|"SC"|"29073"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-48066"|"Employee"|"n/a"|"Roseville"|"MI"|"48066"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-80487"|"Employee"|"n/a"|"Steamboat Springs"|"CO"|"80487"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-91355"|"Employee"|"n/a"|"Valencia"|"CA"|"91355"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-11788"|"Employee"|"n/a"|"Hauppauge"|"NY"|"11788"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-30308"|"Employee"|"n/a"|"Atlanta"|"GA"|"30308"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-92821"|"Employee"|"n/a"|"Brea"|"CA"|"92821"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-23235"|"Employee"|"n/a"|"Richmond"|"VA"|"23235"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-64030"|"Employee"|"n/a"|"Grandview"|"MO"|"64030"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-45005"|"Employee"|"n/a"|"Franklin"|"OH"|"45005"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-75019"|"Employee"|"n/a"|"Coppell"|"TX"|"75019"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-75072"|"Employee"|"n/a"|"McKinney"|"TX"|"75072"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-44142"|"Employee"|"n/a"|"Brookpark"|"OH"|"44142"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-7401"|"Employee"|"n/a"|"Allendale"|"NJ"|"07401"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-63128"|"Employee"|"n/a"|"Saint Louis"|"MO"|"63128"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92807"|"Employee"|"n/a"|"Anaheim"|"CA"|"92807"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-95054"|"Employee"|"n/a"|"Santa Clara"|"CA"|"95054"|"AMERICAS"|"USA"|"4"|"Office"
"1"|"Teradata"|"office-92124"|"Employee"|"n/a"|"San Diego"|"CA"|"92124"|"AMERICAS"|"USA"|"12"|"Office"
"1"|"Teradata"|"Virtual-30024"|"Employee"|"n/a"|"Suwanee"|"GA"|"30024"|"AMERICAS"|"USA"|"5"|"Virtual"
"1"|"Teradata"|"office-55405"|"Employee"|"n/a"|"Minneapolis"|"MN"|"55405"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-45449"|"Employee"|"n/a"|"Dayton"|"OH"|"45449"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"office-92116"|"Employee"|"n/a"|"San Diego"|"CA"|"92116"|"AMERICAS"|"USA"|"14"|"Office"
"1"|"Teradata"|"Virtual-32159"|"Employee"|"n/a"|"Lady Lake"|"FL"|"32159"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-30078"|"Employee"|"n/a"|"Snellville"|"GA"|"30078"|"AMERICAS"|"USA"|"2"|"Office"
"1"|"Teradata"|"office-27603"|"Employee"|"n/a"|"Raleigh"|"NC"|"27603"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-32250"|"Employee"|"n/a"|"Jacksonville Beach"|"FL"|"32250"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-92270"|"Employee"|"n/a"|"Rancho Mirage"|"CA"|"92270"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92691"|"Employee"|"n/a"|"Mission Viejo"|"CA"|"92691"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-89178"|"Employee"|"n/a"|"Las Vegas"|"NV"|"89178"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-17319"|"Employee"|"n/a"|"Etters"|"PA"|"17319"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"office-92562"|"Employee"|"n/a"|"Murrieta"|"CA"|"92562"|"AMERICAS"|"USA"|"2"|"Office"
"1"|"Teradata"|"Virtual-32118"|"Employee"|"n/a"|"Daytona Beach"|"FL"|"32118"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-37912"|"Employee"|"n/a"|"Knoxville"|"TN"|"37912"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-1742"|"Employee"|"n/a"|"Concord"|"MA"|"01742"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-90250"|"Employee"|"n/a"|"Hawthorne"|"CA"|"90250"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-90745"|"Employee"|"n/a"|"Carson"|"CA"|"90745"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-50111"|"Employee"|"n/a"|"Grimes"|"IA"|"50111"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-48313"|"Employee"|"n/a"|"Sterling Heights"|"MI"|"48313"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-30045"|"Employee"|"n/a"|"Lawrenceville"|"GA"|"30045"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-43021"|"Employee"|"n/a"|"Galena"|"OH"|"43021"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-30101"|"Employee"|"n/a"|"Acworth"|"GA"|"30101"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-78613"|"Employee"|"n/a"|"Cedar Park"|"TX"|"78613"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-29072"|"Employee"|"n/a"|"Lexington"|"SC"|"29072"|"AMERICAS"|"USA"|"7"|"Office"
"1"|"Teradata"|"Virtual-94505"|"Employee"|"n/a"|"Discovery Bay"|"CA"|"94505"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-77479"|"Employee"|"n/a"|"Sugar Land"|"TX"|"77479"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-90638"|"Employee"|"n/a"|"La Mirada"|"CA"|"90638"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-8836"|"Employee"|"n/a"|"Martinsville"|"NJ"|"08836"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-75214"|"Employee"|"n/a"|"Dallas"|"TX"|"75214"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-84074"|"Employee"|"n/a"|"Tooele"|"UT"|"84074"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-91364"|"Employee"|"n/a"|"Woodland Hills"|"CA"|"91364"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-90274"|"Employee"|"n/a"|"Palos Verdes Peninsula"|"CA"|"90274"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-45040"|"Employee"|"n/a"|"Mason"|"OH"|"45040"|"AMERICAS"|"USA"|"4"|"Virtual"
"1"|"Teradata"|"Virtual-20636"|"Employee"|"n/a"|"Hollywood"|"MD"|"20636"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-95008"|"Employee"|"n/a"|"Campbell"|"CA"|"95008"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-92118"|"Employee"|"n/a"|"Coronado"|"CA"|"92118"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-90292"|"Employee"|"n/a"|"Marina Del Rey"|"CA"|"90292"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-27012"|"Employee"|"n/a"|"Clemmons"|"NC"|"27012"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-8820"|"Employee"|"n/a"|"Edison"|"NJ"|"08820"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-97224"|"Employee"|"n/a"|"Portland"|"OR"|"97224"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-37874"|"Employee"|"n/a"|"Sweetwater"|"TN"|"37874"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-10037"|"Employee"|"n/a"|"New York"|"NY"|"10037"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-75028"|"Employee"|"n/a"|"Flower Mound"|"TX"|"75028"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"office-30215"|"Employee"|"n/a"|"Fayetteville"|"GA"|"30215"|"AMERICAS"|"USA"|"2"|"Office"
"1"|"Teradata"|"Virtual-43147"|"Employee"|"n/a"|"Pickerington"|"OH"|"43147"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-60438"|"Employee"|"n/a"|"Lansing"|"IL"|"60438"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-91326"|"Employee"|"n/a"|"Porter Ranch"|"CA"|"91326"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-95864"|"Employee"|"n/a"|"Sacramento"|"CA"|"95864"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-32003"|"Employee"|"n/a"|"Fleming Island"|"FL"|"32003"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-48331"|"Employee"|"n/a"|"Farmington"|"MI"|"48331"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-48864"|"Employee"|"n/a"|"Okemos"|"MI"|"48864"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-53017"|"Employee"|"n/a"|"Colgate"|"WI"|"53017"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-90505"|"Employee"|"n/a"|"Torrance"|"CA"|"90505"|"AMERICAS"|"USA"|"3"|"Office"
"1"|"Teradata"|"Virtual-30030"|"Employee"|"n/a"|"Decatur"|"GA"|"30030"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92071"|"Employee"|"n/a"|"Santee"|"CA"|"92071"|"AMERICAS"|"USA"|"6"|"Office"
"1"|"Teradata"|"Virtual-75216"|"Employee"|"n/a"|"Dallas"|"TX"|"75216"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-8527"|"Employee"|"n/a"|"Jackson"|"NJ"|"08527"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-45385"|"Employee"|"n/a"|"Xenia"|"OH"|"45385"|"AMERICAS"|"USA"|"4"|"Virtual"
"1"|"Teradata"|"Virtual-29063"|"Employee"|"n/a"|"Irmo"|"SC"|"29063"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92019"|"Employee"|"n/a"|"El Cajon"|"CA"|"92019"|"AMERICAS"|"USA"|"2"|"Office"
"1"|"Teradata"|"Virtual-93401"|"Employee"|"n/a"|"San Luis Obispo"|"CA"|"93401"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-17025"|"Employee"|"n/a"|"Enola"|"PA"|"17025"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-80015"|"Employee"|"n/a"|"Aurora"|"CO"|"80015"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-92691"|"Employee"|"n/a"|"Mission Viejo"|"CA"|"92691"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-75074"|"Employee"|"n/a"|"Plano"|"TX"|"75074"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-95762"|"Employee"|"n/a"|"El Dorado Hills"|"CA"|"95762"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-78737"|"Employee"|"n/a"|"Austin"|"TX"|"78737"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-75048"|"Employee"|"n/a"|"Sachse"|"TX"|"75048"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-98008"|"Employee"|"n/a"|"Bellevue"|"WA"|"98008"|"AMERICAS"|"USA"|"4"|"Office"
"1"|"Teradata"|"Virtual-76012"|"Employee"|"n/a"|"Arlington"|"TX"|"76012"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-20112"|"Employee"|"n/a"|"Manassas"|"VA"|"20112"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-48230"|"Employee"|"n/a"|"Grosse Pointe"|"MI"|"48230"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-98249"|"Employee"|"n/a"|"Freeland"|"WA"|"98249"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-20874"|"Employee"|"n/a"|"Germantown"|"MD"|"20874"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-98292"|"Employee"|"n/a"|"Stanwood"|"WA"|"98292"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92113"|"Employee"|"n/a"|"San Diego"|"CA"|"92113"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-55446"|"Employee"|"n/a"|"Minneapolis"|"MN"|"55446"|"AMERICAS"|"USA"|"3"|"Virtual"
"1"|"Teradata"|"office-94568"|"Employee"|"n/a"|"Dublin"|"CA"|"94568"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-30152"|"Employee"|"n/a"|"Kennesaw"|"GA"|"30152"|"AMERICAS"|"USA"|"3"|"Office"
"1"|"Teradata"|"Virtual-94510"|"Employee"|"n/a"|"Benicia"|"CA"|"94510"|"AMERICAS"|"USA"|"3"|"Virtual"
"1"|"Teradata"|"Virtual-68114"|"Employee"|"n/a"|"Omaha"|"NE"|"68114"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-27713"|"Employee"|"n/a"|"Durham"|"NC"|"27713"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-60089"|"Employee"|"n/a"|"Buffalo Grove"|"IL"|"60089"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-77433"|"Employee"|"n/a"|"Cypress"|"TX"|"77433"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-32779"|"Employee"|"n/a"|"Longwood"|"FL"|"32779"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-98607"|"Employee"|"n/a"|"Camas"|"WA"|"98607"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-40220"|"Employee"|"n/a"|"Louisville"|"KY"|"40220"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-91208"|"Employee"|"n/a"|"Glendale"|"CA"|"91208"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-97701"|"Employee"|"n/a"|"Bend"|"OR"|"97701"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"office-92591"|"Employee"|"n/a"|"Temecula"|"CA"|"92591"|"AMERICAS"|"USA"|"9"|"Office"
"1"|"Teradata"|"office-92081"|"Employee"|"n/a"|"Vista"|"CA"|"92081"|"AMERICAS"|"USA"|"10"|"Office"
"1"|"Teradata"|"Virtual-2324"|"Employee"|"n/a"|"Bridgewater"|"MA"|"02324"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-91903"|"Employee"|"n/a"|"Alpine"|"CA"|"91903"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-30011"|"Employee"|"n/a"|"Auburn"|"GA"|"30011"|"AMERICAS"|"USA"|"2"|"Office"
"1"|"Teradata"|"office-29073"|"Employee"|"n/a"|"Lexington"|"SC"|"29073"|"AMERICAS"|"USA"|"4"|"Office"
"1"|"Teradata"|"Virtual-90501"|"Employee"|"n/a"|"Torrance"|"CA"|"90501"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-20901"|"Employee"|"n/a"|"Silver Spring"|"MD"|"20901"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-78732"|"Employee"|"n/a"|"Austin"|"TX"|"78732"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-60467"|"Employee"|"n/a"|"Orland Park"|"IL"|"60467"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-1605"|"Employee"|"n/a"|"Worcester"|"MA"|"01605"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-95132"|"Employee"|"n/a"|"San Jose"|"CA"|"95132"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-91709"|"Employee"|"n/a"|"Chino Hills"|"CA"|"91709"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-32725"|"Employee"|"n/a"|"Deltona"|"FL"|"32725"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-23451"|"Employee"|"n/a"|"Virginia Beach"|"VA"|"23451"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-29455"|"Employee"|"n/a"|"Johns Island"|"SC"|"29455"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-30152"|"Employee"|"n/a"|"Kennesaw"|"GA"|"30152"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-32718"|"Employee"|"n/a"|"Casselberry"|"FL"|"32718"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-15071"|"Employee"|"n/a"|"Oakdale"|"PA"|"15071"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-63005"|"Employee"|"n/a"|"Chesterfield"|"MO"|"63005"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"office-94022"|"Employee"|"n/a"|"Los Altos"|"CA"|"94022"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-30062"|"Employee"|"n/a"|"Marietta"|"GA"|"30062"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-60014"|"Employee"|"n/a"|"Crystal Lake"|"IL"|"60014"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-76226"|"Employee"|"n/a"|"Argyle"|"TX"|"76226"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-91011"|"Employee"|"n/a"|"La Canada Flintridge"|"CA"|"91011"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-29016"|"Employee"|"n/a"|"Blythewood"|"SC"|"29016"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-92596"|"Employee"|"n/a"|"Winchester"|"CA"|"92596"|"AMERICAS"|"USA"|"2"|"Office"
"1"|"Teradata"|"Virtual-72758"|"Employee"|"n/a"|"Rogers"|"AR"|"72758"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-85339"|"Employee"|"n/a"|"Laveen"|"AZ"|"85339"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"office-90703"|"Employee"|"n/a"|"Cerritos"|"CA"|"90703"|"AMERICAS"|"USA"|"5"|"Office"
"1"|"Teradata"|"Virtual-33993"|"Employee"|"n/a"|"Cape Coral"|"FL"|"33993"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-55391"|"Employee"|"n/a"|"Wayzata"|"MN"|"55391"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-80237"|"Employee"|"n/a"|"Denver"|"CO"|"80237"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-85206"|"Employee"|"n/a"|"Mesa"|"AZ"|"85206"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-30345"|"Employee"|"n/a"|"Atlanta"|"GA"|"30345"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-97007"|"Employee"|"n/a"|"Beaverton"|"OR"|"97007"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-53208"|"Employee"|"n/a"|"Milwaukee"|"WI"|"53208"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-73142"|"Employee"|"n/a"|"Oklahoma City"|"OK"|"73142"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-1720"|"Employee"|"n/a"|"Acton"|"MA"|"01720"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-95066"|"Employee"|"n/a"|"Scotts Valley"|"CA"|"95066"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-37854"|"Employee"|"n/a"|"Rockwood"|"TN"|"37854"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-83402"|"Employee"|"n/a"|"Idaho Falls"|"ID"|"83402"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-32226"|"Employee"|"n/a"|"Jacksonville"|"FL"|"32226"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-98281"|"Employee"|"n/a"|"Point Roberts"|"WA"|"98281"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-84062"|"Employee"|"n/a"|"Pleasant Grove"|"UT"|"84062"|"AMERICAS"|"USA"|"1"|"Virtual"
